Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	UniqueCarrier	FlightNum	TailNum	Origin	Dest	Distance	TaxiIn	!IsArrDelayed-yes	!IsArrDelayed-no
2006	8	28	1	1109.0	1117	MQ	4688	1.78985436419	RDU	AUS	1162.0	16.0	1.0	0.0
1994	4	23	6	1912.0	1915	AA	1402	1.78985436419	RDU	BOS	612.0	6.53945398261	0.0	1.0
1995	9	6	3	831.0	825	UA	1200	1.78985436419	SNA	DEN	846.0	6.0	0.0	1.0
2005	2	26	6	916.0	920	XE	2365	1.78985436419	CLE	IAD	288.0	6.0	0.0	1.0
2005	10	25	2	1537.0	1540	XE	2773	1.78985436419	IAH	BHM	562.0	7.0	1.0	0.0
2002	8	20	2	1100.0	1100	WN	1387	1.78985436419	AUS	DAL	189.0	1.0	0.0	1.0
1992	5	27	3	1912.0	1914	UA	403	1.78985436419	OMA	DEN	472.0	6.53945398261	0.0	1.0
1989	7	16	7	1507.0	1507	TW	904	1.78985436419	BOS	JFK	187.0	6.53945398261	0.0	1.0
1989	4	1	6	2154.0	2150	UA	442	1.78985436419	SAN	ORD	1723.0	6.53945398261	0.0	1.0
1997	10	1	3	1907.0	1900	WN	389	1.78985436419	ONT	PHX	325.0	5.0	1.0	0.0
2005	4	13	3	638.0	645	TZ	4661	1.78985436419	MDW	MSP	349.0	9.0	1.0	0.0
2006	3	30	4	1037.0	1040	UA	244	1.78985436419	DEN	ORD	888.0	3.0	0.0	1.0
1988	5	2	1	1348.4081278	1700	TW	574	1.78985436419	STL	ORD	258.0	6.53945398261	1.0	0.0
1988	3	14	1	650.0	650	DL	892	1.78985436419	IAH	CVG	871.0	6.53945398261	0.0	1.0
2001	8	5	7	1656.0	1700	AA	492	1.78985436419	SFO	ORD	1846.0	6.0	0.0	1.0
1996	6	7	5	655.0	650	AA	826	1.78985436419	SNA	DFW	1205.0	7.0	1.0	0.0
2007	7	29	7	745.0	745	UA	916	1.78985436419	SEA	IAD	2306.0	57.0	1.0	0.0
2008	11	4	2	1748.0	1745	WN	2369	1.78985436419	SMF	PDX	479.0	4.0	1.0	0.0
2004	10	15	5	1325.0	1326	NW	1531	1.78985436419	GFK	MSP	284.0	7.0	1.0	0.0
2003	1	12	7	1308.0	1255	OO	6614	1.78985436419	PSP	FAT	273.0	4.0	0.0	1.0
2002	7	28	7	1403.0	1355	NW	1252	1.78985436419	BZN	MSP	874.0	3.0	1.0	0.0
2006	4	4	2	750.0	750	YV	7218	1.78985436419	ORD	MDT	594.0	6.0	0.0	1.0
2001	4	1	7	923.0	920	UA	1919	1.78985436419	IAD	SJU	1571.0	6.0	1.0	0.0
1993	2	1	1	1140.0	1140	WN	18	1.78985436419	DAL	ELP	562.0	6.53945398261	0.0	1.0
1990	1	25	4	1202.0	1201	DL	1099	1.78985436419	DFW	AMA	700.470041334	6.53945398261	1.0	0.0
1995	7	20	4	1830.0	1830	DL	1764	1.78985436419	DCA	LGA	214.0	3.0	0.0	1.0
1988	11	7	1	2030.0	2030	DL	843	1.78985436419	SAN	LAX	109.0	6.53945398261	1.0	0.0
1996	5	31	5	1527.0	1530	AA	164	1.78985436419	LAX	EWR	2454.0	5.0	1.0	0.0
2001	7	12	4	1148.0	1150	DL	851	1.78985436419	ATL	MEM	332.0	13.0	1.0	0.0
1998	9	10	4	1033.0	1034	AA	402	1.78985436419	DFW	FLL	1119.0	4.0	1.0	0.0
1988	3	14	1	2205.0	2135	PI	94	1.78985436419	EWR	BOS	200.0	6.53945398261	1.0	0.0
2006	2	3	5	1719.0	1720	US	191	1.78985436419	CLT	FLL	631.0	3.0	1.0	0.0
1995	12	5	2	1409.0	1325	DL	590	1.78985436419	ATL	SDF	321.0	8.0	1.0	0.0
2007	3	16	5	1053.0	1055	AA	2445	1.78985436419	RDU	DFW	1062.0	15.0	0.0	1.0
2006	4	13	4	2004.0	2010	UA	359	1.78985436419	DFW	LAX	1235.0	4.0	0.0	1.0
1992	7	14	2	2109.0	2107	DL	1073	1.78985436419	SLC	PSC	521.0	6.53945398261	1.0	0.0
1994	8	31	3	1931.0	1930	AA	1260	1.78985436419	MIA	LGA	1097.0	6.53945398261	0.0	1.0
1990	4	17	2	1908.0	1855	US	460	1.78985436419	PHL	JAX	742.0	6.53945398261	1.0	0.0
2001	4	24	2	1205.0	1205	WN	639	1.78985436419	AUS	PHX	872.0	3.0	0.0	1.0
1995	4	6	4	2011.0	2005	US	1199	1.78985436419	PIT	TOL	201.0	3.0	1.0	0.0
1993	4	9	5	2147.0	2150	NW	1197	1.78985436419	DTW	LAS	1750.0	6.53945398261	1.0	0.0
1995	4	14	5	1420.0	1420	CO	120	1.78985436419	AUS	IAH	140.0	4.0	1.0	0.0
2005	3	5	6	804.0	750	US	282	1.78985436419	PHL	STT	1605.0	4.0	0.0	1.0
2005	1	12	3	1314.0	1235	UA	308	1.78985436419	DEN	MSP	680.0	4.0	1.0	0.0
2006	10	23	1	608.0	600	AA	1047	1.78985436419	BWI	MIA	946.0	5.0	1.0	0.0
2008	2	21	4	2008.0	1352	OO	6408	1.78985436419	SFO	EUG	451.0	5.0	1.0	0.0
1997	3	8	6	1207.0	1205	DL	2533	1.78985436419	BOS	MCO	1121.0	5.0	1.0	0.0
1992	1	17	5	1112.0	1110	DL	207	1.78985436419	MCO	FLL	178.0	6.53945398261	1.0	0.0
2005	3	1	2	1652.0	1619	MQ	4306	1.78985436419	CVG	ORD	264.0	5.0	1.0	0.0
2007	11	18	7	1511.0	1445	WN	1686	1.78985436419	PHX	BWI	1999.0	4.0	1.0	0.0
2007	11	16	5	624.0	630	CO	1117	1.78985436419	BOS	EWR	200.0	15.0	1.0	0.0
1997	6	14	6	1244.0	1240	AA	933	1.78985436419	DFW	MIA	1121.0	6.0	0.0	1.0
1992	7	8	3	1916.0	1850	NW	497	1.78985436419	MBS	DTW	98.0	6.53945398261	1.0	0.0
2007	8	10	5	1254.0	1227	YV	7458	1.78985436419	IAD	CAE	401.0	3.0	1.0	0.0
1997	2	17	1	2015.0	2000	US	815	1.78985436419	CLT	SDF	336.0	6.0	1.0	0.0
2005	11	25	5	1036.0	1039	AA	2395	1.78985436419	DFW	LGB	1220.0	4.0	0.0	1.0
1993	5	26	3	941.0	942	DL	1418	1.78985436419	DFW	LIT	304.0	6.53945398261	1.0	0.0
1995	8	20	7	2039.0	2015	AS	479	1.78985436419	SNA	OAK	371.0	3.0	1.0	0.0
1990	12	20	4	2113.0	2115	US	1711	1.78985436419	ORF	CHS	351.0	6.53945398261	0.0	1.0
1988	11	10	4	2026.0	2020	AA	146	1.78985436419	ORD	CLE	316.0	6.53945398261	1.0	0.0
2008	4	17	4	751.0	800	DL	1899	1.78985436419	LAX	BOS	2611.0	12.0	1.0	0.0
1991	6	2	7	1648.0	1635	US	1538	1.78985436419	PIT	ROC	224.0	6.53945398261	1.0	0.0
1991	9	24	2	800.0	800	AA	387	1.78985436419	CMH	ORD	296.0	6.53945398261	0.0	1.0
1994	5	22	7	1244.0	1243	DL	715	1.78985436419	CVG	MSY	700.0	6.53945398261	0.0	1.0
1996	6	25	2	1320.0	1320	HP	2428	1.78985436419	TUS	PHX	110.0	4.0	0.0	1.0
1990	10	14	7	701.0	700	US	764	1.78985436419	BOS	EWR	200.0	6.53945398261	0.0	1.0
2003	9	24	3	1823.0	1835	NW	562	1.78985436419	DEN	MSP	680.0	5.0	0.0	1.0
1989	6	7	3	1738.0	1730	US	38	1.78985436419	PIT	BWI	210.0	6.53945398261	1.0	0.0
1990	7	1	7	1100.0	1055	CO	158	1.78985436419	DEN	CLE	1201.0	6.53945398261	1.0	0.0
2004	5	16	7	1916.0	1920	DL	1253	1.78985436419	CVG	IND	98.0	12.0	0.0	1.0
1994	4	6	3	1625.0	1540	US	722	1.78985436419	PIT	PHL	267.0	6.53945398261	1.0	0.0
2008	7	24	4	1140.0	1145	OH	5088	1.78985436419	CID	CVG	419.0	2.0	0.0	1.0
1998	9	29	2	1455.0	1457	AA	1896	1.78985436419	DEN	DFW	641.0	15.0	1.0	0.0
1998	4	6	1	1115.0	1115	WN	458	1.78985436419	LAS	MAF	796.0	2.0	1.0	0.0
1991	10	13	7	1918.0	1920	TW	702	1.78985436419	SAN	LAX	109.0	6.53945398261	1.0	0.0
2004	6	3	4	1030.0	1035	OH	5380	1.78985436419	CHS	LGA	641.0	5.0	0.0	1.0
1993	9	17	5	1445.0	1440	AA	1538	1.78985436419	DFW	HSV	603.0	6.53945398261	1.0	0.0
1995	8	11	5	1657.0	1649	US	1203	1.78985436419	BUF	ALB	251.0	3.0	1.0	0.0
1993	2	23	2	1730.0	1720	US	815	1.78985436419	PIT	CLE	105.0	6.53945398261	1.0	0.0
1993	4	27	2	846.0	850	AA	129	1.78985436419	BOS	SJC	2689.0	6.53945398261	1.0	0.0
1998	4	10	5	1400.0	1403	AA	869	1.78985436419	MIA	SJU	1045.0	5.0	0.0	1.0
2007	8	29	3	1923.0	1925	WN	1138	1.78985436419	JAX	BNA	484.0	6.0	0.0	1.0
2006	12	28	4	843.0	844	UA	979	1.78985436419	SFO	LAX	337.0	12.0	0.0	1.0
1991	4	17	3	649.0	650	AA	685	1.78985436419	RIC	ORF	75.0	6.53945398261	1.0	0.0
1996	1	21	7	952.0	955	CO	635	1.78985436419	IAH	SNA	1347.0	6.0	0.0	1.0
2001	6	20	3	1505.0	1510	AA	681	1.78985436419	BDL	DFW	1471.0	11.0	0.0	1.0
1990	2	9	5	1805.0	1800	HP	8	1.78985436419	PHX	ORD	1440.0	6.53945398261	0.0	1.0
2004	10	27	3	2206.0	2210	UA	808	1.78985436419	SFO	SEA	679.0	3.0	0.0	1.0
1988	12	5	1	1759.0	1800	PI	1733	1.78985436419	PHL	ORF	211.0	6.53945398261	0.0	1.0
1991	3	1	5	1959.0	1905	UA	724	1.78985436419	LAS	SFO	414.0	6.53945398261	1.0	0.0
2008	2	15	5	1115.0	1115	XE	2394	1.78985436419	CLE	MHT	544.0	5.0	1.0	0.0
1988	7	6	3	1404.0	1355	WN	537	1.78985436419	LAX	ABQ	677.0	6.53945398261	1.0	0.0
1997	8	21	4	1034.0	1038	AA	236	1.78985436419	DFW	DCA	1192.0	5.0	0.0	1.0
1989	4	25	2	1559.0	1557	AA	1247	1.78985436419	ORD	PSP	1652.0	6.53945398261	1.0	0.0
1994	5	4	3	1225.0	1225	WN	205	1.78985436419	IAH	DAL	217.0	6.53945398261	0.0	1.0
2007	7	20	5	1207.0	1215	OO	5696	1.78985436419	PSP	LAX	110.0	4.0	0.0	1.0
1992	6	6	6	746.0	745	NW	954	1.78985436419	BNA	MEM	200.0	6.53945398261	1.0	0.0
2008	1	22	2	640.0	640	WN	2447	1.78985436419	HOU	SAT	192.0	3.0	0.0	1.0
2000	8	10	4	1000.0	1004	AS	278	1.78985436419	PDX	LAX	834.0	14.0	1.0	0.0
2002	3	25	1	1430.0	1430	WN	163	1.78985436419	DAL	SAT	248.0	2.0	1.0	0.0
1997	5	22	4	605.0	605	WN	285	1.78985436419	ELP	MAF	246.0	2.0	0.0	1.0
1992	10	9	5	1559.0	1548	US	590	1.78985436419	CLT	CLE	430.0	6.53945398261	1.0	0.0
2000	7	29	6	1624.0	1500	WN	36	1.78985436419	HOU	DAL	239.0	2.0	1.0	0.0
2005	1	10	1	2008.0	1958	OH	5840	1.78985436419	MDW	CVG	249.0	2.0	1.0	0.0
1991	7	28	7	1808.0	1745	US	777	1.78985436419	CLT	EWR	529.0	6.53945398261	1.0	0.0
2002	1	8	2	759.0	800	AA	233	1.78985436419	JFK	SJC	2569.0	3.0	0.0	1.0
2001	1	8	1	759.0	800	US	1469	1.78985436419	CLT	TPA	508.0	2.0	0.0	1.0
1988	10	10	1	2130.0	2130	WN	64	1.78985436419	HOU	DAL	239.0	6.53945398261	0.0	1.0
1995	5	1	1	1318.0	1320	NW	26	1.78985436419	LAX	MEM	1619.0	8.0	1.0	0.0
2001	10	22	1	2028.0	2030	DL	1188	1.78985436419	SLC	PDX	630.0	3.0	1.0	0.0
1988	9	8	4	930.0	925	WN	943	1.78985436419	MDW	MCI	405.0	6.53945398261	1.0	0.0
1997	11	8	6	1246.0	1245	DL	845	1.78985436419	TPA	DFW	929.0	4.0	1.0	0.0
2002	4	4	4	640.0	640	WN	1671	1.78985436419	LIT	STL	296.0	3.0	0.0	1.0
1994	2	22	2	956.0	956	TW	297	1.78985436419	STL	ABQ	934.0	6.53945398261	1.0	0.0
2004	10	12	2	13.0	2358	HP	608	1.78985436419	LAS	DEN	629.0	6.0	1.0	0.0
1989	4	21	5	2228.0	2229	AA	676	1.78985436419	SJU	JFK	1597.0	6.53945398261	0.0	1.0
2008	5	27	2	1332.0	1335	US	524	1.78985436419	PHX	RNO	601.0	6.0	0.0	1.0
2006	1	18	3	1252.0	1245	UA	83	1.78985436419	LAX	HNL	2556.0	2.0	0.0	1.0
2003	3	24	1	1407.0	1411	OO	6591	1.78985436419	FAT	SFO	158.0	3.0	0.0	1.0
2004	12	12	7	2049.0	2020	OO	6452	1.78985436419	SFO	SBA	262.0	4.0	1.0	0.0
2008	12	15	1	1148.0	1055	MQ	4287	1.78985436419	SDF	ORD	286.0	35.0	1.0	0.0
1992	2	19	3	1017.0	1020	US	434	1.78985436419	RIC	EWR	278.0	6.53945398261	0.0	1.0
2005	5	18	3	1154.0	1200	US	2127	1.78985436419	BOS	LGA	185.0	9.0	0.0	1.0
2007	3	28	3	730.0	730	FL	100	1.78985436419	DFW	ATL	732.0	10.0	0.0	1.0
2000	7	30	7	1608.0	1540	US	1955	1.78985436419	PHL	ORD	678.0	10.0	1.0	0.0
1988	2	26	5	714.0	714	EA	231	1.78985436419	MCI	ATL	692.0	6.53945398261	0.0	1.0
1995	6	19	1	1844.0	1845	TW	446	1.78985436419	TUL	STL	351.0	6.0	0.0	1.0
1998	9	13	7	2012.0	2014	TW	249	1.78985436419	STL	SJC	1716.0	5.0	0.0	1.0
2007	6	13	3	603.0	545	US	1911	1.78985436419	PIT	PHL	267.0	11.0	1.0	0.0
2006	10	9	1	1732.0	1736	OO	3783	1.78985436419	SLC	OKC	866.0	6.0	1.0	0.0
2000	1	13	4	1855.0	1855	WN	175	1.78985436419	DAL	SAT	248.0	2.0	0.0	1.0
2007	3	5	1	1528.0	1515	F9	516	1.78985436419	DEN	LGA	1619.0	23.0	1.0	0.0
2001	10	20	6	1027.0	1030	UA	1569	1.78985436419	DTW	ORD	235.0	3.0	1.0	0.0
1994	6	26	7	732.0	730	US	334	1.78985436419	SJC	PIT	2236.0	6.53945398261	0.0	1.0
2006	6	10	6	1103.0	1111	FL	683	1.78985436419	ATL	ICT	781.0	3.0	0.0	1.0
1990	10	18	4	1137.0	1124	UA	1048	1.78985436419	ONT	SFO	363.0	6.53945398261	1.0	0.0
1992	7	17	5	1935.0	1935	NW	554	1.78985436419	MEM	BOS	1139.0	6.53945398261	0.0	1.0
2004	5	27	4	1721.0	1721	NW	595	1.78985436419	MSP	PDX	1426.0	7.0	1.0	0.0
1991	10	12	6	700.0	700	WN	715	1.78985436419	DET	STL	462.0	6.53945398261	0.0	1.0
2005	7	2	6	948.0	950	US	155	1.78985436419	PIT	PHX	1813.0	5.0	1.0	0.0
1995	1	3	2	1201.0	1150	DL	1738	1.78985436419	PBI	JFK	1028.0	9.0	0.0	1.0
2000	10	25	3	1348.4081278	1055	DL	2085	1.78985436419	CVG	ATL	373.0	0.0	1.0	0.0
2006	9	21	4	2144.0	2146	DL	1102	1.78985436419	ATL	DEN	1199.0	7.0	1.0	0.0
1998	2	7	6	1712.0	1712	AA	1674	1.78985436419	DFW	CMH	927.0	4.0	1.0	0.0
2007	9	11	2	2007.0	1950	DL	1748	1.78985436419	MCO	ATL	403.0	9.0	1.0	0.0
1990	2	6	2	1530.0	1530	UA	362	1.78985436419	ORD	EWR	719.0	6.53945398261	0.0	1.0
1996	7	12	5	1837.0	1815	US	757	1.78985436419	PHL	PIT	267.0	10.0	1.0	0.0
2002	9	13	5	840.0	845	AA	320	1.78985436419	DEN	DFW	641.0	11.0	0.0	1.0
2004	12	6	1	1348.4081278	1016	MQ	3890	0.0	ORD	XNA	522.0	0.0	1.0	0.0
1992	12	8	2	958.0	950	DL	873	1.78985436419	JAN	DFW	408.0	6.53945398261	1.0	0.0
2001	7	22	7	1726.0	1730	DL	771	1.78985436419	PHL	CVG	507.0	10.0	0.0	1.0
2004	10	18	1	942.0	942	AA	1450	1.78985436419	SEA	DFW	1660.0	28.0	0.0	1.0
2000	1	17	1	2043.0	2043	AS	554	1.78985436419	SEA	LAX	954.0	17.0	1.0	0.0
1998	2	3	2	1847.0	1830	NW	877	1.78985436419	JAX	MEM	576.0	5.0	0.0	1.0
1995	10	3	2	614.0	615	NW	1727	1.78985436419	GRB	DTW	288.0	5.0	0.0	1.0
1997	4	23	3	1220.0	1220	WN	127	1.78985436419	TUL	DAL	237.0	2.0	0.0	1.0
2003	3	18	2	1348.4081278	1235	UA	489	1.78985436419	DFW	DEN	641.0	0.0	1.0	0.0
1994	5	25	3	630.0	630	WN	448	1.78985436419	OAK	BUR	325.0	6.53945398261	0.0	1.0
1988	7	15	5	2053.0	2055	UA	1245	1.78985436419	SFO	ONT	363.0	6.53945398261	0.0	1.0
1996	4	20	6	1117.0	1115	US	1125	1.78985436419	CLT	DFW	936.0	11.0	0.0	1.0
2007	10	7	7	2248.0	2108	YV	1043	1.78985436419	ITO	HNL	216.0	5.0	1.0	0.0
2001	3	6	2	2112.0	2105	WN	1595	1.78985436419	SLC	PDX	630.0	2.0	0.0	1.0
2000	9	27	3	1637.0	1640	NW	1294	1.78985436419	MEM	VPS	369.0	12.0	1.0	0.0
2007	6	11	1	658.0	700	XE	511	1.78985436419	JAX	MSY	513.0	4.0	0.0	1.0
2005	5	15	7	1633.0	1640	US	291	1.78985436419	JAX	CLT	329.0	4.0	0.0	1.0
2008	6	29	7	1654.0	1420	AA	164	1.78985436419	LAX	EWR	2454.0	5.0	1.0	0.0
1991	6	26	3	1030.0	1030	AS	47	1.78985436419	ANC	OTZ	549.0	6.53945398261	0.0	1.0
1990	1	16	2	910.0	910	NW	1025	1.78985436419	MSP	ONT	1494.0	6.53945398261	0.0	1.0
1988	9	9	5	1200.0	1200	NW	638	1.78985436419	DTW	MDT	370.0	6.53945398261	1.0	0.0
2005	2	20	7	1628.0	1630	WN	817	1.78985436419	BWI	MHT	377.0	2.0	0.0	1.0
2007	8	20	1	1708.0	1705	B6	422	1.78985436419	PBI	BOS	1197.0	10.0	0.0	1.0
2004	12	22	3	2057.0	2050	OO	3684	1.78985436419	SUN	SLC	223.0	6.0	1.0	0.0
2002	4	27	6	1326.0	1320	UA	516	1.78985436419	ORD	BOS	867.0	6.0	0.0	1.0
2001	4	2	1	1301.0	1305	UA	932	1.78985436419	SJC	LAX	308.0	16.0	0.0	1.0
2008	3	26	3	557.0	600	UA	1444	1.78985436419	PHX	DEN	602.0	6.0	0.0	1.0
2004	5	14	5	1155.0	1200	AA	3	1.78985436419	JFK	LAX	2475.0	3.0	0.0	1.0
2002	2	6	3	1057.0	1100	UA	316	1.78985436419	SEA	ORD	1721.0	4.0	0.0	1.0
2002	12	22	7	2130.0	2130	WN	1026	1.78985436419	SAN	OAK	446.0	1.0	0.0	1.0
2007	8	2	4	608.0	610	OH	5599	1.78985436419	SAV	LGA	722.0	9.0	0.0	1.0
1990	10	5	5	1015.0	1015	HP	606	1.78985436419	OMA	PHX	1037.0	6.53945398261	0.0	1.0
1992	4	10	5	2040.0	2015	UA	366	1.78985436419	ORD	EWR	719.0	6.53945398261	1.0	0.0
1994	3	29	2	741.0	650	US	2253	1.78985436419	EWR	BOS	200.0	6.53945398261	1.0	0.0
2001	7	4	3	1931.0	1930	AA	2374	1.78985436419	DFW	ORD	802.0	5.0	0.0	1.0
2001	11	12	1	706.0	645	NW	1502	1.78985436419	RNO	MSP	1406.0	3.0	1.0	0.0
1992	5	12	2	1429.0	1430	UA	933	1.78985436419	SEA	SFO	679.0	6.53945398261	0.0	1.0
1995	1	8	7	1245.0	1200	US	899	1.78985436419	LAX	SFO	337.0	10.0	1.0	0.0
1989	9	26	2	945.0	900	EA	692	1.78985436419	MSY	ATL	425.0	6.53945398261	1.0	0.0
2006	9	28	4	1558.0	1559	FL	260	1.78985436419	MCO	FNT	1011.0	3.0	0.0	1.0
1992	5	10	7	1600.0	1600	WN	360	1.78985436419	LAX	PHX	370.0	6.53945398261	0.0	1.0
1988	9	24	6	840.0	840	DL	1642	1.78985436419	DFW	SHV	190.0	6.53945398261	0.0	1.0
1995	6	7	3	1548.0	1545	UA	84	1.78985436419	LAX	EWR	2454.0	8.0	0.0	1.0
2005	7	17	7	1348.4081278	730	OH	5199	1.78985436419	CVG	DTW	229.0	0.0	1.0	0.0
1988	11	24	4	808.0	800	PI	1634	1.78985436419	BWI	EWR	169.0	6.53945398261	1.0	0.0
1996	10	9	3	935.0	930	NW	285	1.78985436419	DTW	SAN	1957.0	2.0	1.0	0.0
2007	9	7	5	1043.0	1055	XE	500	1.78985436419	SAT	ABQ	609.0	8.0	0.0	1.0
2007	4	25	3	851.0	855	XE	3128	1.78985436419	EWR	CAE	602.0	4.0	0.0	1.0
1997	10	3	5	845.0	845	WN	1123	1.78985436419	LAS	SJC	386.0	2.0	0.0	1.0
1994	7	20	3	1220.0	1220	US	597	1.78985436419	BWI	RDU	255.0	6.53945398261	1.0	0.0
1997	9	27	6	1637.0	1640	NW	406	1.78985436419	DFW	MSP	852.0	6.0	0.0	1.0
2000	12	5	2	802.0	805	UA	1748	1.78985436419	ORD	SJU	2072.0	4.0	0.0	1.0
2004	3	7	7	1649.0	1650	DL	1664	1.78985436419	ATL	CMH	446.0	8.0	1.0	0.0
1989	12	27	3	1152.0	1130	US	2863	1.78985436419	SAN	LAX	109.0	6.53945398261	1.0	0.0
2008	10	12	7	2251.0	2150	WN	1317	1.78985436419	SAN	PHX	304.0	5.0	1.0	0.0
1991	1	12	6	1648.0	1648	HP	659	1.78985436419	RNO	LAS	345.0	6.53945398261	0.0	1.0
2004	6	2	3	713.0	715	AA	59	1.78985436419	JFK	SFO	2586.0	3.0	0.0	1.0
1998	5	23	6	1530.0	1530	WN	717	1.78985436419	LAX	LAS	236.0	4.0	0.0	1.0
2000	2	8	2	945.0	945	WN	430	1.78985436419	PVD	TPA	1137.0	4.0	1.0	0.0
1990	1	25	4	1043.0	1019	DL	551	1.78985436419	SHV	DFW	700.470041334	6.53945398261	1.0	0.0
1988	5	11	3	810.0	810	UA	1203	1.78985436419	SEA	LAX	954.0	6.53945398261	1.0	0.0
1996	10	13	7	925.0	930	DL	907	1.78985436419	PNS	BTR	236.0	3.0	0.0	1.0
2008	7	16	3	35.0	35	AA	1806	1.78985436419	LAS	ORD	1515.0	6.0	0.0	1.0
2004	7	28	3	1118.0	1115	DL	565	1.78985436419	SLC	SMF	532.0	6.0	0.0	1.0
1994	11	1	2	1637.0	1640	CO	274	1.78985436419	SAN	IAH	1303.0	6.53945398261	0.0	1.0
2008	9	11	4	959.0	920	MQ	3756	1.78985436419	XNA	DFW	281.0	10.0	1.0	0.0
1989	10	14	6	1834.0	1830	UA	346	1.78985436419	SFO	DEN	967.0	6.53945398261	0.0	1.0
1991	7	30	2	1212.0	1214	UA	231	1.78985436419	ORD	DEN	888.0	6.53945398261	1.0	0.0
1995	7	13	4	1145.0	1135	TW	359	1.78985436419	BWI	STL	737.0	5.0	0.0	1.0
2004	5	24	1	1850.0	1854	AA	2059	1.78985436419	AUS	DFW	190.0	9.0	1.0	0.0
2000	10	11	3	1348.4081278	940	HP	2103	1.78985436419	LAS	LAX	236.0	0.0	1.0	0.0
1998	8	24	1	1228.0	1225	UA	189	1.78985436419	IAD	LAX	2288.0	5.0	0.0	1.0
2004	3	17	3	1922.0	1810	US	970	1.78985436419	ORD	PHL	678.0	6.0	1.0	0.0
1988	1	11	1	2002.0	2010	NW	869	1.78985436419	MEM	MOB	317.0	6.53945398261	0.0	1.0
2004	6	2	3	1920.0	1920	WN	1437	1.78985436419	SJC	LAX	308.0	6.0	1.0	0.0
1992	12	3	4	1949.0	1955	UA	545	1.78985436419	PVD	ORD	849.0	6.53945398261	0.0	1.0
2004	9	2	4	2050.0	2000	CO	1159	1.78985436419	EWR	ATL	745.0	8.0	1.0	0.0
2000	10	5	4	1605.0	1605	HP	2190	1.78985436419	IND	PHX	1489.0	16.0	1.0	0.0
1989	8	10	4	1025.0	1025	DL	678	1.78985436419	CVG	DCA	411.0	6.53945398261	1.0	0.0
1993	3	30	2	757.0	800	AA	1486	1.78985436419	SJU	EWR	1608.0	6.53945398261	0.0	1.0
2002	8	21	3	1420.0	1400	WN	32	1.78985436419	HOU	DAL	239.0	3.0	1.0	0.0
1992	3	17	2	1738.0	1740	US	1155	1.78985436419	ORD	BWI	622.0	6.53945398261	0.0	1.0
1990	9	23	7	1455.0	1455	EA	775	1.78985436419	BUF	ATL	712.0	6.53945398261	0.0	1.0
2000	1	21	5	530.0	530	WN	1720	1.78985436419	LAX	OAK	337.0	5.0	0.0	1.0
2006	10	16	1	2147.0	2038	EV	4848	1.78985436419	ATL	CRW	363.0	8.0	1.0	0.0
2006	11	11	6	1520.0	1510	OH	4966	1.78985436419	CVG	JAX	614.0	4.0	1.0	0.0
1997	8	9	6	1237.0	1240	UA	1632	1.78985436419	PBI	ORD	1144.0	2.0	0.0	1.0
2008	6	3	2	1419.0	1401	UA	948	1.78985436419	SAN	DEN	853.0	4.0	1.0	0.0
1995	10	4	3	1832.0	1810	DL	1298	1.78985436419	RSW	ATL	515.0	8.0	1.0	0.0
2000	8	20	7	840.0	840	DL	2290	1.78985436419	JAX	ATL	270.0	6.0	0.0	1.0
2007	1	25	4	1513.0	1520	XE	2666	1.78985436419	CLE	ATL	554.0	6.0	0.0	1.0
1992	8	8	6	1640.0	1640	AA	878	1.78985436419	ORD	MSP	334.0	6.53945398261	0.0	1.0
1998	3	25	3	2024.0	2020	UA	1107	1.78985436419	ORD	MSP	334.0	4.0	1.0	0.0
1993	4	9	5	1848.0	1850	US	107	1.78985436419	STL	MCI	237.0	6.53945398261	0.0	1.0
2008	8	21	4	1416.0	1420	MQ	3072	1.78985436419	SBP	LAX	155.0	5.0	0.0	1.0
2008	8	31	7	929.0	930	MQ	3575	1.78985436419	DFW	BTR	383.0	4.0	0.0	1.0
2004	8	12	4	2214.0	2159	AA	1402	1.78985436419	DFW	TUL	237.0	7.0	1.0	0.0
1989	9	16	6	2015.0	2015	NW	555	1.78985436419	MEM	LAX	1619.0	6.53945398261	0.0	1.0
1993	9	26	7	2130.0	2130	DL	373	1.78985436419	MCO	FLL	178.0	6.53945398261	1.0	0.0
2004	11	18	4	1328.0	1330	US	535	1.78985436419	MCO	PHL	861.0	5.0	0.0	1.0
2001	9	20	4	2114.0	2105	WN	1819	1.78985436419	BWI	ALB	288.0	3.0	1.0	0.0
2004	1	18	7	2031.0	2035	XE	2243	1.78985436419	CLE	BNA	448.0	5.0	0.0	1.0
2004	8	2	1	1209.0	1155	DH	1407	1.78985436419	BTV	IAD	442.0	3.0	1.0	0.0
1989	7	16	7	1425.0	1425	WN	396	1.78985436419	AUS	PHX	872.0	6.53945398261	0.0	1.0
1993	12	28	2	930.0	929	DL	1236	1.78985436419	ATL	MCI	692.0	6.53945398261	1.0	0.0
1992	12	13	7	741.0	745	NW	524	1.78985436419	MDW	DTW	229.0	6.53945398261	0.0	1.0
1989	9	7	4	1915.0	1915	NW	359	1.78985436419	PHL	MSP	980.0	6.53945398261	0.0	1.0
2005	6	8	3	1851.0	1850	XE	2130	1.78985436419	CLE	CLT	430.0	7.0	0.0	1.0
